#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          84     1.12043     1.69844   0.0303406
          85     1.10824     1.69149   0.0307679
          86     1.09674     1.68458   0.0311777
          87     1.08596      1.6777   0.0315694
          88     1.07591     1.67086   0.0319428
          89     1.06662     1.66407   0.0322973
          90      1.0581     1.65734   0.0326327
          91     1.05037     1.65067   0.0329487
          92     1.04344     1.64407   0.0332451
          93      1.0373     1.63754   0.0335217
          94     1.03195      1.6311   0.0337785
          95      1.0274     1.62474   0.0340154
          96     1.02362     1.61848   0.0342326
          97      1.0206     1.61232   0.0344301
          98      1.0183     1.60626   0.0346082
          99      1.0167      1.6003   0.0347672
         100     1.01577     1.59446   0.0349075
         101     1.01545     1.58872   0.0350294
         102      1.0157     1.58311   0.0351336
         103     1.01647      1.5776   0.0352206
         104     1.01771     1.57222    0.035291
         105     1.01937     1.56696   0.0353455
         106     1.02138     1.56181   0.0353848
         107     1.02369     1.55678   0.0354097
         108     1.02626     1.55187   0.0354209
         109     1.02902     1.54707   0.0354192
         110     1.03192     1.54239   0.0354055
         111     1.03492     1.53782   0.0353805
         112     1.03797     1.53335   0.0353449
         113     1.04104       1.529   0.0352996
         114     1.04409     1.52474   0.0352453
         115     1.04709     1.52059   0.0351827
         116     1.05002     1.51653   0.0351125
         117     1.05285     1.51257   0.0350354
         118     1.05556      1.5087   0.0349518
         119     1.05816     1.50491   0.0348626
         120     1.06061     1.50121   0.0347681
         121     1.06293     1.49759   0.0346689
         122      1.0651     1.49404   0.0345655
         123     1.06714     1.49057   0.0344583
         124     1.06903     1.48717   0.0343477
         125     1.07079     1.48384   0.0342341
         126     1.07242     1.48057   0.0341177
         127     1.07394     1.47737    0.033999
         128     1.07535     1.47423   0.0338781
         129     1.07667     1.47115   0.0337554
         130     1.07789     1.46812    0.033631
         131     1.07904     1.46515   0.0335052
         132     1.08012     1.46224   0.0333781
         133     1.08114     1.45937   0.0332499
         134     1.08212     1.45656   0.0331207
         135     1.08306     1.45379   0.0329908
         136     1.08397     1.45107   0.0328601
         137     1.08485      1.4484   0.0327288
         138     1.08571     1.44577   0.0325969
         139     1.08656     1.44319   0.0324647
         140     1.08739     1.44064   0.0323321
         141      1.0882     1.43814   0.0321993
         142       1.089     1.43569   0.0320663
         143     1.08978     1.43327   0.0319332
         144     1.09055     1.43089      0.0318
         145      1.0913     1.42854   0.0316668
         146     1.09202     1.42624   0.0315337
         147     1.09272     1.42397   0.0314007
         148      1.0934     1.42174   0.0312678
         149     1.09404     1.41954   0.0311352
         150     1.09466     1.41737   0.0310029
         151     1.09524     1.41524   0.0308709
         152     1.09579     1.41314   0.0307392
         153     1.09631     1.41107    0.030608
         154      1.0968     1.40903   0.0304772
         155     1.09726     1.40701   0.0303469
         156      1.0977     1.40503    0.030217
         157     1.09813     1.40308   0.0300877
         158     1.09855     1.40115    0.029959
         159     1.09897     1.39925   0.0298308
         160      1.0994     1.39737   0.0297032
         161     1.09984     1.39553   0.0295761
         162     1.10031      1.3937   0.0294496
         163     1.10082     1.39191   0.0293237
         164     1.10136     1.39014   0.0291984
         165     1.10195     1.38839   0.0290736
         166     1.10259     1.38667   0.0289494
         167     1.10328     1.38497   0.0288257
         168     1.10402      1.3833   0.0287026
         169     1.10481     1.38165     0.02858
         170     1.10564     1.38003    0.028458
         171      1.1065     1.37843   0.0283365
         172     1.10737     1.37685   0.0282155
         173     1.10826      1.3753   0.0280951
         174     1.10914     1.37377   0.0279753
         175        1.11     1.37226    0.027856
         176     1.11081     1.37078   0.0277373
         177     1.11157     1.36931   0.0276192
         178     1.11225     1.36787   0.0275018
         179     1.11285     1.36644    0.027385
         180     1.11334     1.36504    0.027269
         181     1.11371     1.36365   0.0271536
         182     1.11394     1.36228   0.0270391
         183     1.11405     1.36092   0.0269253
         184       1.114     1.35958   0.0268124
         185     1.11381     1.35825   0.0267004
         186     1.11347     1.35693   0.0265892
         187     1.11298     1.35563    0.026479
         188     1.11235     1.35434   0.0263698
         189     1.11158     1.35305   0.0262615
         190     1.11069     1.35178   0.0261543
         191     1.10968     1.35051    0.026048
         192     1.10856     1.34925   0.0259428
         193     1.10735     1.34799   0.0258387
         194     1.10607     1.34675   0.0257356
         195     1.10472     1.34551   0.0256335
         196     1.10333     1.34427   0.0255325
         197     1.10191     1.34304   0.0254325
         198     1.10047     1.34181   0.0253335
         199     1.09904     1.34059   0.0252356
         200     1.09761     1.33938   0.0251386
         201     1.09622     1.33817   0.0250427
         202     1.09486     1.33697   0.0249476
         203     1.09356     1.33577   0.0248535
         204     1.09232     1.33457   0.0247603
         205     1.09115     1.33339    0.024668
         206     1.09007      1.3322   0.0245765
         207     1.08908     1.33103   0.0244858
         208     1.08819     1.32986   0.0243959
         209      1.0874      1.3287   0.0243068
         210     1.08673     1.32755   0.0242183
         211     1.08618     1.32641   0.0241306
         212     1.08575     1.32527   0.0240434
         213     1.08546     1.32415   0.0239569
         214     1.08531     1.32303   0.0238709
         215      1.0853     1.32192   0.0237855
         216     1.08545     1.32083   0.0237005
         217     1.08575     1.31975   0.0236161
         218     1.08624     1.31867    0.023532
         219     1.08689     1.31762   0.0234484
         220     1.08774     1.31657    0.023365
         221     1.08877     1.31554    0.023282
         222     1.09001     1.31452   0.0231993
         223     1.09146     1.31352   0.0231168
         224     1.09311     1.31254   0.0230346
         225     1.09497     1.31157   0.0229525
         226     1.09704     1.31062   0.0228706
         227     1.09932     1.30969   0.0227887
         228     1.10181     1.30878    0.022707
         229     1.10449     1.30789   0.0226254
         230     1.10735     1.30702   0.0225438
         231     1.11039     1.30617   0.0224623
         232     1.11357     1.30534   0.0223808
         233      1.1169     1.30453   0.0222993
         234     1.12033     1.30374   0.0222179
         235     1.12385     1.30297   0.0221366
         236     1.12744     1.30223   0.0220553
         237     1.13106     1.30151    0.021974
         238     1.13469     1.30081   0.0218929
         239     1.13831     1.30013   0.0218118
         240     1.14189     1.29947   0.0217309
         241     1.14541     1.29883   0.0216501
         242     1.14883     1.29821   0.0215695
         243     1.15216     1.29761   0.0214892
         244     1.15536     1.29703    0.021409
         245     1.15842     1.29646   0.0213291
         246     1.16132     1.29591   0.0212494
         247     1.16406     1.29538   0.0211701
         248     1.16663     1.29486   0.0210911
         249     1.16901     1.29435   0.0210125
         250     1.17122     1.29386   0.0209342
         251     1.17324     1.29338   0.0208563
         252     1.17508     1.29291   0.0207788
         253     1.17673     1.29245   0.0207018
         254     1.17822       1.292   0.0206252
         255     1.17953     1.29156    0.020549
         256     1.18067     1.29113   0.0204733
         257     1.18166      1.2907    0.020398
         258      1.1825     1.29028   0.0203233
         259      1.1832     1.28987    0.020249
         260     1.18377     1.28946   0.0201753
         261     1.18422     1.28906    0.020102
         262     1.18455     1.28866   0.0200292
         263     1.18478     1.28826    0.019957
         264     1.18491     1.28787   0.0198852
         265     1.18495     1.28748    0.019814
         266     1.18492      1.2871   0.0197432
         267     1.18481     1.28671    0.019673
         268     1.18464     1.28633   0.0196033
         269     1.18441     1.28595   0.0195341
         270     1.18413     1.28558   0.0194654
         271      1.1838      1.2852   0.0193971
         272     1.18343     1.28483   0.0193294
         273     1.18302     1.28445   0.0192622
         274     1.18257     1.28408   0.0191955
         275      1.1821     1.28371   0.0191293
         276     1.18159     1.28334   0.0190636
         277     1.18106     1.28297   0.0189983
         278      1.1805      1.2826   0.0189336
         279     1.17991     1.28224   0.0188693
         280      1.1793     1.28187   0.0188055
         281     1.17866      1.2815   0.0187421
         282     1.17799     1.28113   0.0186793
         283     1.17729     1.28077   0.0186169
         284     1.17656      1.2804   0.0185549
         285      1.1758     1.28003   0.0184935
         286     1.17499     1.27967   0.0184324
         287     1.17415      1.2793   0.0183719
         288     1.17325     1.27893   0.0183118
         289     1.17232     1.27856   0.0182521
         290     1.17132     1.27819   0.0181929
         291     1.17027     1.27782   0.0181342
         292     1.16916     1.27745   0.0180759
         293     1.16799     1.27707   0.0180181
         294     1.16675      1.2767   0.0179607
         295     1.16544     1.27632   0.0179038
         296     1.16405     1.27594   0.0178473
         297     1.16259     1.27556   0.0177913
         298     1.16105     1.27518   0.0177357
         299     1.15943     1.27479   0.0176807
         300     1.15773      1.2744    0.017626
         301     1.15596     1.27401   0.0175719
         302     1.15411     1.27361   0.0175182
         303     1.15218     1.27321   0.0174649
         304     1.15019      1.2728   0.0174122
         305     1.14813     1.27239   0.0173599
         306     1.14601     1.27198    0.017308
         307     1.14383     1.27156   0.0172567
         308      1.1416     1.27114   0.0172058
         309     1.13933     1.27072   0.0171554
         310     1.13703     1.27028   0.0171055
         311     1.13469     1.26985   0.0170561
         312     1.13233     1.26941   0.0170071
         313     1.12994     1.26896   0.0169586
         314     1.12755     1.26851   0.0169106
         315     1.12515     1.26806    0.016863
         316     1.12274      1.2676   0.0168159
         317     1.12033     1.26713   0.0167693
         318     1.11792     1.26666   0.0167231
         319      1.1155     1.26619   0.0166774
         320     1.11309     1.26571   0.0166321
         321     1.11068     1.26523   0.0165873
         322     1.10827     1.26474    0.016543
         323     1.10585     1.26425   0.0164991
         324     1.10342     1.26375   0.0164556
         325     1.10099     1.26325   0.0164126
         326     1.09855     1.26275     0.01637
         327      1.0961     1.26224   0.0163279
         328     1.09363     1.26172   0.0162862
         329     1.09115      1.2612    0.016245
         330     1.08865     1.26068   0.0162042
         331     1.08615     1.26015   0.0161638
         332     1.08363     1.25962   0.0161238
         333     1.08111     1.25909   0.0160843
         334     1.07859     1.25855   0.0160452
         335     1.07607       1.258   0.0160066
         336     1.07357     1.25745   0.0159684
         337     1.07109      1.2569   0.0159305
         338     1.06865     1.25634   0.0158931
         339     1.06626     1.25578   0.0158562
         340     1.06393     1.25522   0.0158196
         341     1.06168     1.25465   0.0157833
         342     1.05952     1.25408   0.0157475
         343     1.05746     1.25351    0.015712
         344     1.05552     1.25293   0.0156769
         345     1.05372     1.25235   0.0156421
         346     1.05206     1.25177   0.0156076
         347     1.05056     1.25119   0.0155734
         348     1.04923     1.25061   0.0155394
         349     1.04808     1.25003   0.0155057
         350     1.04712     1.24945   0.0154723
         351     1.04636     1.24887    0.015439
         352      1.0458      1.2483   0.0154059
         353     1.04544     1.24772    0.015373
         354      1.0453     1.24715   0.0153402
         355     1.04536     1.24658   0.0153075
         356     1.04563     1.24602   0.0152749
         357      1.0461     1.24546   0.0152424
         358     1.04678      1.2449   0.0152099
         359     1.04765     1.24435   0.0151775
         360     1.04871     1.24381    0.015145
         361     1.04996     1.24327   0.0151126
         362     1.05137     1.24274   0.0150801
         363     1.05295     1.24222   0.0150477
         364     1.05468     1.24171   0.0150151
         365     1.05654      1.2412   0.0149826
         366     1.05854      1.2407   0.0149499
         367     1.06064     1.24021   0.0149173
         368     1.06285     1.23973   0.0148845
         369     1.06514     1.23925   0.0148517
         370      1.0675     1.23879   0.0148188
         371     1.06991     1.23833   0.0147858
         372     1.07237     1.23789   0.0147528
         373     1.07486     1.23745   0.0147197
         374     1.07737     1.23702   0.0146866
         375     1.07988      1.2366   0.0146534
         376     1.08238     1.23619   0.0146202
         377     1.08486     1.23579   0.0145869
         378     1.08732      1.2354   0.0145536
         379     1.08973     1.23502   0.0145203
         380     1.09211     1.23464   0.0144869
         381     1.09442     1.23427   0.0144536
         382     1.09667     1.23391   0.0144202
         383     1.09886     1.23356   0.0143869
         384     1.10097     1.23321   0.0143536
         385       1.103     1.23287   0.0143203
         386     1.10495     1.23254    0.014287
         387     1.10681     1.23222   0.0142538
         388     1.10857      1.2319   0.0142206
         389     1.11024     1.23159   0.0141875
         390      1.1118     1.23128   0.0141545
         391     1.11325     1.23098   0.0141215
         392     1.11459     1.23068   0.0140886
         393     1.11581     1.23039   0.0140557
         394     1.11691      1.2301    0.014023
         395     1.11787     1.22982   0.0139904
         396      1.1187     1.22954   0.0139579
         397     1.11937     1.22926   0.0139255
         398      1.1199     1.22898   0.0138932
         399     1.12027     1.22871   0.0138611
         400     1.12048     1.22844    0.013829
         401     1.12051     1.22817   0.0137972
         402     1.12037      1.2279   0.0137655
         403     1.12006     1.22764   0.0137339
         404     1.11956     1.22737   0.0137025
         405     1.11888      1.2271   0.0136713
         406     1.11803     1.22683   0.0136403
         407     1.11701     1.22656   0.0136094
         408     1.11582     1.22629   0.0135788
         409     1.11447     1.22602   0.0135483
         410     1.11299     1.22574   0.0135181
         411     1.11138     1.22546   0.0134881
         412     1.10966     1.22518   0.0134582
         413     1.10786      1.2249   0.0134287
         414       1.106     1.22461   0.0133993
         415     1.10411     1.22432   0.0133702
         416     1.10221     1.22403   0.0133412
         417     1.10034     1.22373   0.0133125
         418     1.09852     1.22343   0.0132841
         419     1.09677     1.22313   0.0132558
         420     1.09512     1.22282   0.0132277
         421     1.09359     1.22252   0.0131999
         422      1.0922     1.22221   0.0131722
         423     1.09096      1.2219   0.0131447
         424     1.08988     1.22159   0.0131174
         425     1.08896     1.22127   0.0130903
         426     1.08819     1.22096   0.0130633
         427     1.08758     1.22065   0.0130364
         428     1.08711     1.22034   0.0130097
         429     1.08676     1.22003   0.0129831
         430     1.08651     1.21972   0.0129566
         431     1.08634     1.21941   0.0129302
         432     1.08623      1.2191    0.012904
         433     1.08615     1.21879   0.0128778
         434     1.08608     1.21848   0.0128518
         435     1.08599     1.21818   0.0128258
         436     1.08587     1.21788      0.0128
         437      1.0857     1.21757   0.0127743
         438     1.08545     1.21727   0.0127487
         439     1.08512     1.21697   0.0127232
         440     1.08469     1.21667   0.0126978
         441     1.08416     1.21637   0.0126726
         442     1.08352     1.21607   0.0126475
         443     1.08278     1.21577   0.0126225
         444     1.08193     1.21547   0.0125977
         445     1.08099     1.21517    0.012573
         446     1.07994     1.21486   0.0125485
         447     1.07882     1.21456   0.0125241
         448     1.07761     1.21425   0.0124999
         449     1.07634     1.21395   0.0124758
         450     1.07502     1.21364   0.0124519
         451     1.07365     1.21333   0.0124282
         452     1.07225     1.21301   0.0124046
         453     1.07084      1.2127   0.0123812
         454     1.06941     1.21238   0.0123579
         455     1.06799     1.21207   0.0123348
         456     1.06659     1.21175   0.0123119
         457      1.0652     1.21143   0.0122891
         458     1.06384     1.21111   0.0122665
         459     1.06251     1.21078   0.0122441
         460     1.06122     1.21046   0.0122218
         461     1.05997     1.21013   0.0121996
         462     1.05877      1.2098   0.0121776
         463     1.05762     1.20947   0.0121557
         464     1.05654     1.20914    0.012134
         465     1.05551     1.20881   0.0121124
         466     1.05454     1.20848   0.0120909
         467     1.05365     1.20815   0.0120696
         468     1.05283     1.20782   0.0120484
         469      1.0521     1.20749   0.0120273
         470     1.05145     1.20716   0.0120063
         471     1.05089     1.20682   0.0119853
         472     1.05044     1.20649   0.0119645
         473      1.0501     1.20616   0.0119438
         474     1.04987     1.20583   0.0119232
         475     1.04976      1.2055   0.0119026
         476     1.04977     1.20518   0.0118821
         477     1.04991     1.20485   0.0118616
         478     1.05016     1.20453   0.0118412
         479     1.05054     1.20421   0.0118209
         480     1.05103     1.20389   0.0118005
         481     1.05163     1.20357   0.0117802
         482     1.05232     1.20326     0.01176
         483      1.0531     1.20294   0.0117397
         484     1.05394     1.20264   0.0117195
         485     1.05483     1.20233   0.0116993
         486     1.05575     1.20203   0.0116791
         487     1.05668     1.20173    0.011659
         488      1.0576     1.20144   0.0116388
         489     1.05849     1.20114   0.0116187
         490     1.05933     1.20086   0.0115986
         491      1.0601     1.20057   0.0115785
         492     1.06078     1.20028   0.0115585
         493     1.06136         1.2   0.0115384
         494     1.06182     1.19972   0.0115185
         495     1.06215     1.19944   0.0114986
         496     1.06234     1.19917   0.0114787
         497     1.06238     1.19889   0.0114589
         498     1.06225     1.19862   0.0114392
         499     1.06196     1.19834   0.0114195
         500      1.0615     1.19807      0.0114
         501     1.06087      1.1978   0.0113805
         502     1.06006     1.19752   0.0113611
         503     1.05907     1.19725   0.0113419
         504      1.0579     1.19697   0.0113228
         505     1.05656     1.19669   0.0113037
         506     1.05506     1.19641   0.0112849
         507     1.05338     1.19613   0.0112661
         508     1.05155     1.19585   0.0112476
         509     1.04957     1.19556   0.0112291
         510     1.04744     1.19527   0.0112109
         511     1.04519     1.19498   0.0111928
         512     1.04282     1.19468   0.0111749
         513     1.04034     1.19438   0.0111571
         514     1.03779     1.19407   0.0111396
         515     1.03516     1.19376   0.0111222
         516     1.03247     1.19345   0.0111051
         517     1.02975     1.19313   0.0110881
         518     1.02702     1.19281   0.0110713
         519     1.02428     1.19249   0.0110548
         520     1.02156     1.19216   0.0110384
         521     1.01886     1.19183   0.0110222
         522     1.01621     1.19149   0.0110062
         523     1.01361     1.19115   0.0109904
         524     1.01107     1.19081   0.0109748
         525     1.00861     1.19046   0.0109594
         526     1.00622     1.19011   0.0109442
         527      1.0039     1.18976   0.0109291
         528     1.00167      1.1894   0.0109142
         529    0.999509     1.18904   0.0108995
         530    0.997427     1.18868   0.0108849
         531    0.995416     1.18832   0.0108705
         532    0.993477     1.18795   0.0108562
         533    0.991605     1.18758   0.0108421
         534    0.989798     1.18721   0.0108281
         535    0.988058     1.18684   0.0108143
         536    0.986383     1.18647   0.0108006
         537    0.984776     1.18609    0.010787
         538     0.98324     1.18571   0.0107735
         539     0.98178     1.18533   0.0107602
         540    0.980402     1.18495   0.0107469
         541    0.979114     1.18457   0.0107338
         542    0.977927     1.18419   0.0107208
         543    0.976852     1.18381   0.0107078
         544    0.975897     1.18343    0.010695
         545    0.975074     1.18305   0.0106822
         546    0.974395     1.18266   0.0106694
         547    0.973871     1.18228   0.0106568
         548    0.973513      1.1819   0.0106441
         549    0.973332     1.18152   0.0106315
         550    0.973334     1.18114   0.0106189
         551    0.973526     1.18077   0.0106063
         552    0.973913     1.18039   0.0105937
         553    0.974499     1.18002   0.0105811
         554    0.975284     1.17965   0.0105685
         555     0.97627     1.17928   0.0105558
         556    0.977454     1.17892    0.010543
         557    0.978835     1.17856   0.0105302
         558    0.980409     1.17821   0.0105173
         559    0.982168     1.17786   0.0105044
         560    0.984108     1.17751   0.0104913
         561     0.98622     1.17717   0.0104781
         562    0.988495     1.17683   0.0104649
         563    0.990924      1.1765   0.0104515
         564    0.993498     1.17618    0.010438
         565    0.996207     1.17586   0.0104244
         566    0.999039     1.17555   0.0104107
         567     1.00198     1.17524   0.0103968
         568     1.00503     1.17494   0.0103828
         569     1.00817     1.17465   0.0103687
         570     1.01138     1.17436   0.0103545
         571     1.01467     1.17408   0.0103401
         572     1.01802     1.17381   0.0103256
         573     1.02143     1.17354    0.010311
         574     1.02488     1.17328   0.0102963
         575     1.02837     1.17303   0.0102815
         576     1.03188     1.17279   0.0102666
         577     1.03543     1.17255   0.0102515
         578     1.03899     1.17232   0.0102364
         579     1.04257     1.17209   0.0102212
         580     1.04616     1.17188   0.0102059
         581     1.04977     1.17167   0.0101904
         582     1.05339     1.17146    0.010175
         583     1.05702     1.17127   0.0101594
         584     1.06066     1.17108   0.0101438
         585     1.06432      1.1709   0.0101281
         586       1.068     1.17072   0.0101123
         587     1.07169     1.17055   0.0100965
         588      1.0754     1.17039   0.0100806
         589     1.07913     1.17023   0.0100647
         590     1.08288     1.17009   0.0100487
         591     1.08665     1.16995   0.0100327
         592     1.09044     1.16981   0.0100167
         593     1.09424     1.16968   0.0100006
         594     1.09806     1.16956  0.00998448
         595     1.10187     1.16945  0.00996835
         596     1.10568     1.16934  0.00995219
         597     1.10947     1.16924  0.00993603
         598     1.11324     1.16915  0.00991985
         599     1.11697     1.16906  0.00990368
         600     1.12065     1.16898   0.0098875
         601     1.12426     1.16891  0.00987133
         602     1.12779     1.16884  0.00985517
         603     1.13122     1.16878  0.00983902
         604     1.13454     1.16872  0.00982289
         605     1.13774     1.16867  0.00980679
         606      1.1408     1.16862  0.00979072
         607     1.14372     1.16858  0.00977467
         608     1.14648     1.16854  0.00975866
         609     1.14906     1.16851  0.00974269
         610     1.15148     1.16848  0.00972676
         611     1.15371     1.16846  0.00971087
         612     1.15576     1.16844  0.00969502
         613     1.15762     1.16842  0.00967923
         614     1.15929     1.16841  0.00966347
         615     1.16078     1.16839  0.00964777
         616     1.16209     1.16838  0.00963211
         617     1.16323     1.16838   0.0096165
         618     1.16419     1.16837  0.00960094
         619       1.165     1.16836  0.00958544
         620     1.16566     1.16836  0.00956998
         621     1.16619     1.16836  0.00955457
         622     1.16658     1.16835  0.00953921
         623     1.16687     1.16835  0.00952389
         624     1.16705     1.16835  0.00950863
         625     1.16714     1.16835  0.00949342
         626     1.16716     1.16834  0.00947825
         627     1.16711     1.16834  0.00946314
         628     1.16701     1.16834  0.00944807
         629     1.16687     1.16834  0.00943305
         630     1.16669     1.16834  0.00941808
         631     1.16648     1.16833  0.00940315
         632     1.16626     1.16833  0.00938827
         633     1.16603     1.16833  0.00937344
         634     1.16579     1.16832  0.00935866
         635     1.16554     1.16832  0.00934392
         636     1.16529     1.16831  0.00932923
         637     1.16503     1.16831  0.00931459
         638     1.16477      1.1683  0.00929999
         639      1.1645      1.1683  0.00928544
         640     1.16422     1.16829  0.00927093
         641     1.16394     1.16828  0.00925647
         642     1.16364     1.16828  0.00924205
         643     1.16334     1.16827  0.00922768
         644     1.16302     1.16826  0.00921336
         645     1.16268     1.16825  0.00919908
         646     1.16234     1.16824  0.00918484
         647     1.16198     1.16823  0.00917065
         648     1.16161     1.16822  0.00915651
         649     1.16124     1.16821   0.0091424
         650     1.16087      1.1682  0.00912834
         651     1.16049     1.16819  0.00911433
         652     1.16013     1.16818  0.00910036
         653     1.15979     1.16816  0.00908643
         654     1.15946     1.16815  0.00907255
         655     1.15917     1.16814  0.00905871
         656      1.1589     1.16812  0.00904491
         657     1.15868     1.16811  0.00903115
         658      1.1585     1.16809  0.00901744
         659     1.15837     1.16808  0.00900377
         660     1.15828     1.16806  0.00899014
         661     1.15825     1.16805  0.00897655
         662     1.15826     1.16803    0.008963
         663     1.15832     1.16802   0.0089495
         664     1.15842       1.168  0.00893603
         665     1.15855     1.16799   0.0089226
         666     1.15871     1.16798  0.00890922
         667     1.15889     1.16796  0.00889587
         668     1.15908     1.16795  0.00888256
         669     1.15927     1.16794   0.0088693
         670     1.15946     1.16792  0.00885607
         671     1.15962     1.16791  0.00884288
         672     1.15976      1.1679  0.00882973
         673     1.15987     1.16789  0.00881661
         674     1.15994     1.16788  0.00880354
         675     1.15997     1.16786  0.00879051
         676     1.15994     1.16785  0.00877751
         677     1.15987     1.16784  0.00876455
         678     1.15974     1.16783  0.00875163
         679     1.15956     1.16782  0.00873875
         680     1.15934      1.1678  0.00872591
         681     1.15906     1.16779  0.00871311
         682     1.15875     1.16778  0.00870034
         683     1.15839     1.16776  0.00868761
         684     1.15801     1.16775  0.00867492
         685      1.1576     1.16773  0.00866227
         686     1.15718     1.16772  0.00864966
         687     1.15674      1.1677  0.00863708
         688     1.15631     1.16769  0.00862455
         689      1.1559     1.16767  0.00861205
         690      1.1555     1.16765  0.00859958
         691     1.15514     1.16763  0.00858716
         692     1.15481     1.16762  0.00857477
         693     1.15454      1.1676  0.00856241
         694     1.15432     1.16758   0.0085501
         695     1.15417     1.16756  0.00853782
         696     1.15409     1.16754  0.00852557
         697     1.15409     1.16752  0.00851336
         698     1.15417      1.1675  0.00850119
         699     1.15434     1.16748  0.00848905
         700     1.15461     1.16746  0.00847694
         701     1.15496     1.16745  0.00846487
         702      1.1554     1.16743  0.00845282
         703     1.15594     1.16741  0.00844082
         704     1.15656      1.1674  0.00842884
         705     1.15727     1.16738   0.0084169
         706     1.15805     1.16737  0.00840499
         707     1.15891     1.16736  0.00839311
         708     1.15983     1.16735  0.00838126
         709      1.1608     1.16734  0.00836944
         710     1.16181     1.16733  0.00835766
         711     1.16285     1.16732   0.0083459
         712     1.16391     1.16732  0.00833418
         713     1.16498     1.16731   0.0083225
         714     1.16603     1.16731  0.00831084
         715     1.16706     1.16731  0.00829922
         716     1.16805     1.16731  0.00828763
         717     1.16899     1.16732  0.00827607
         718     1.16987     1.16732  0.00826454
         719     1.17066     1.16732  0.00825305
         720     1.17137     1.16733  0.00824159
         721     1.17198     1.16734  0.00823016
         722     1.17248     1.16734  0.00821876
         723     1.17285     1.16735   0.0082074
         724      1.1731     1.16736  0.00819607
         725     1.17321     1.16737  0.00818477
         726     1.17318     1.16738   0.0081735
         727     1.17301     1.16738  0.00816226
         728      1.1727     1.16739  0.00815105
         729     1.17225      1.1674  0.00813987
         730     1.17166      1.1674  0.00812872
         731     1.17092     1.16741   0.0081176
         732     1.17005     1.16741  0.00810651
         733     1.16906     1.16741  0.00809545
         734     1.16793     1.16741  0.00808443
         735      1.1667     1.16741  0.00807343
         736     1.16536     1.16741  0.00806246
         737     1.16392     1.16741  0.00805152
